movieId,title,genres,poster
5833,Dog Soldiers (2002),Action|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5833.jpg
5836,Houseboat (1958),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5836.jpg
5838,Madame Bovary (1991),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5838.jpg
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5839.jpg
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5840.jpg
5841,Return to the Blue Lagoon (1991),Adventure|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5841.jpg
5843,Toy Soldiers (1991),Action|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5843.jpg
5847,Ragtime (1981),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5847.jpg
5849,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5849.jpg
5853,Scanners (1981),Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5853.jpg
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5856.jpg
5863,Take This Job and Shove It (1981),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5863.jpg
5867,Thief (1981),Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5867.jpg
5872,Die Another Day (2002),Action|Adventure|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5872.jpg
5873,The Emperor's Club (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5873.jpg
5874,Friday After Next (2002),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5874.jpg
5875,Personal Velocity (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5875.jpg
5876,"Quiet American, The (2002)",Drama|Thriller|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5876.jpg
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5878.jpg
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/5879.jpg
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5880.jpg
5881,Solaris (2002),Drama|Romance|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5881.jpg
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/5882.jpg
5883,They (2002),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5883.jpg
5884,Chopper Chicks in Zombietown (1989),Comedy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5884.jpg
5888,Brother (Brat) (1997),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5888.jpg
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5889.jpg
5890,Elling (2001),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5890.jpg
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5891.jpg
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5893.jpg
5896,New Waterford Girl (1999),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5896.jpg
5899,Zulu (1964),Action|Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5899.jpg
5900,Analyze That (2002),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5900.jpg
5901,Empire (2002),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5901.jpg
5902,Adaptation (2002),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5902.jpg
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5903.jpg
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5909.jpg
5912,Hit the Bank (Vabank) (1981),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5912.jpg
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5915.jpg
5919,Android (1982),Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5919.jpg
5922,Attila (Attila Flagello di Dio) (1982),Action,https://storage.googleapis.com/movielens-posters/MLP-20M/5922.jpg
5925,"Beast Within, The (1982)",Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5925.jpg
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5927.jpg
5929,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5929.jpg
5932,Burden of Dreams (1982),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/5932.jpg
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5938.jpg
5941,Drumline (2002),Comedy|Drama|Musical|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5941.jpg
5942,"Hot Chick, The (2002)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5942.jpg
5943,Maid in Manhattan (2002),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5943.jpg
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5944.jpg
5945,About Schmidt (2002),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5945.jpg
5947,Evelyn (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5947.jpg
5949,Intact (Intacto) (2001),Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5949.jpg
5951,Morvern Callar (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5951.jpg
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5952.jpg
5953,Devils on the Doorstep (Guizi lai le) (2000),Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5953.jpg
5954,25th Hour (2002),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5954.jpg
5955,Antwone Fisher (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5955.jpg
5956,Gangs of New York (2002),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5956.jpg
5957,Two Weeks Notice (2002),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5957.jpg
5959,Narc (2002),Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5959.jpg
5961,Blue Steel (1990),Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5961.jpg
5962,Body of Evidence (1993),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5962.jpg
5963,"Children's Hour, The (1961)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5963.jpg
5965,"Duellists, The (1977)",Action|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5965.jpg
5968,Miami Blues (1990),Comedy|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5968.jpg
5969,My Girl 2 (1994),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5969.jpg
5970,My Girl (1991),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5970.jpg
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5971.jpg
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5974.jpg
5975,War and Peace (1956),Drama|Romance|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5975.jpg
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5979.jpg
5980,Black Christmas (1974),Horror|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5980.jpg
5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5984.jpg
5986,Fat City (1972),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5986.jpg
5988,Quicksilver (1986),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5988.jpg
5989,Catch Me If You Can (2002),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5989.jpg
5990,Pinocchio (2002),Children|Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5990.jpg
5991,Chicago (2002),Comedy|Crime|Drama|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/5991.jpg
5992,"Hours, The (2002)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5992.jpg
5993,Max (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5993.jpg
5994,Nicholas Nickleby (2002),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5994.jpg
5995,"Pianist, The (2002)",Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5995.jpg
5999,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5999.jpg
6001,"King of Comedy, The (1983)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6001.jpg
6002,Love Liza (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6002.jpg
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6003.jpg
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/6005.jpg
6006,Just Married (2003),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6006.jpg
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6009.jpg
6012,"Guy Thing, A (2003)",Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6012.jpg
6013,Kangaroo Jack (2003),Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6013.jpg
6014,National Security (2003),Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6014.jpg
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6016.jpg
6020,Alice Adams (1935),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6020.jpg
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6021.jpg
6022,American Me (1992),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6022.jpg
6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6023.jpg
6025,CB4 - The Movie (1993),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6025.jpg
6027,Dogfight (1991),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6027.jpg
6030,Girls! Girls! Girls! (1962),Comedy|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/6030.jpg
6031,Imitation of Life (1959),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6031.jpg
6033,Mystery Date (1991),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6033.jpg
6035,Pépé le Moko (1937),Crime|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6035.jpg
6036,Secret Admirer (1985),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6036.jpg
6039,"Woman in Red, The (1984)",Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6039.jpg
6040,Darkness Falls (2003),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6040.jpg
6041,Amen. (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6041.jpg
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/6042.jpg
6044,Blind Date (1984),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6044.jpg
6049,Ethan Frome (1993),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6049.jpg
6051,"Harder They Come, The (1973)",Action|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6051.jpg
6055,Sugar Hill (1994),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6055.jpg
6057,Biker Boyz (2003),Action|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6057.jpg
6058,Final Destination 2 (2003),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6058.jpg
6059,"Recruit, The (2003)",Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6059.jpg
6060,"Guru, The (2002)",Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6060.jpg
6062,Lost in La Mancha (2002),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/6062.jpg
6063,May (2002),Drama|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/6063.jpg
6064,"Harder They Fall, The (1956)",Drama|Film-Noir,https://storage.googleapis.com/movielens-posters/MLP-20M/6064.jpg
6067,Ordinary Decent Criminal (2000),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/6067.jpg
6070,Tokyo Decadence (Topâzu) (1992),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6070.jpg
6078,Firefox (1982),Action|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6078.jpg
6086,"I, the Jury (1982)",Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6086.jpg
6090,Kiss Me Goodbye (1982),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6090.jpg
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/6093.jpg
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,https://storage.googleapis.com/movielens-posters/MLP-20M/6095.jpg
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6100.jpg
6101,Missing (1982),Drama|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6101.jpg
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6104.jpg
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/6107.jpg
6111,Paradise (1982),Adventure|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6111.jpg
6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/6116.jpg
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6119.jpg
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/6122.jpg
6123,Sunless (Sans Soleil) (1983),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/6123.jpg
6124,Savannah Smiles (1982),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6124.jpg
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/6125.jpg
6140,Tenebre (1982),Horror|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6140.jpg
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6141.jpg
6143,Trail of the Pink Panther (1982),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/6143.jpg
6145,Venom (1982),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6145.jpg
6148,White Dog (1982),Drama|Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6148.jpg
6153,Zapped! (1982),Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/6153.jpg
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6155.jpg
6156,Shanghai Knights (2003),Action|Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6156.jpg
6157,Daredevil (2003),Action|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/6157.jpg
6158,"Jungle Book 2, The (2003)",Animation|Children,https://storage.googleapis.com/movielens-posters/MLP-20M/6158.jpg
6159,All the Real Girls (2003),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6159.jpg
6162,Gerry (2002),Adventure|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6162.jpg
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6163.jpg
6166,Dennis the Menace (1993),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6166.jpg
6169,"Black Stallion Returns, The (1983)",Adventure|Children,https://storage.googleapis.com/movielens-posters/MLP-20M/6169.jpg
6170,"Black Stallion, The (1979)",Adventure|Children|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/6170.jpg
6178,"Patch of Blue, A (1965)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6178.jpg
6181,"Red Badge of Courage, The (1951)",Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/6181.jpg
6182,"Thrill of It All, The (1963)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/6182.jpg
6183,Pillow Talk (1959),Comedy|Musical|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/6183.jpg
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/6184.jpg
6185,Dark Blue (2003),Action|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/6185.jpg
6186,Gods and Generals (2003),Action|Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/6186.jpg
